start_ip,end_ip,join_key,name,domain,type,asn,as_name,as_domain,as_type,country
119.93.243.21,119.93.243.21,119.93.0.0,SMEPRQ2013083122429_MULLIGAN'S IRISH RESTAURANT,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.234.118.168,12.234.118.175,12.234.0.0,CHROME CRANKSHAFT COMPANY LLC,chromecrankshaft.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.226.101.184,122.226.101.187,122.226.0.0,CHINANET-ZJ Jinhua node network,hz.zj.cn,business,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
12.235.88.168,12.235.88.175,12.235.0.0,HENRY SCHEIN,henryschein.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.213.13.128,122.213.13.167,122.213.0.0,UCOM Corporation,ucom.ne.jp,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
107.155.75.64,107.155.75.95,107.155.0.0,SimpleNode,hivelocity.net,hosting,AS29802,"HIVELOCITY, Inc.",hivelocity.net,hosting,NZ
119.93.17.227,119.93.17.227,119.93.0.0,2-7064675_LINKENERGIE REALTY & DEVELOPMENT INC,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
109.237.242.240,109.237.242.251,109.237.0.0,SNC DOLCE FREGATE,wyndhamhotels.com,business,AS16347,ADISTA SAS,adista.fr,isp,FR
108.75.211.40,108.75.211.63,108.75.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.144.95.96,12.144.95.127,12.144.0.0,HEB GROCERIES,heb.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
119.93.3.252,119.93.3.253,119.93.0.0,IPG,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.205.175.80,12.205.175.87,12.205.0.0,FABRINETWEST,fabrinet.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.3.7.172,122.3.7.172,122.3.0.0,CBGCAI2017030217846_SM PRIME HOLDINGS INC. (SM EAST ORTIGAS),pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
115.239.169.188,115.239.169.191,115.239.0.0,Zhejiang Zhongshen Jianshe ltd,hz.zj.cn,business,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
12.22.4.200,12.22.4.207,12.22.0.0,W G YATES,wgyates.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
109.26.244.128,109.26.244.143,109.26.0.0,Static IP,saveol.com,business,AS15557,SFR SA,sfr.fr,isp,FR
12.110.236.40,12.110.236.47,12.110.0.0,EASTSIDE ANIMAL HOSPITAL,eastsideanimal.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
109.26.248.8,109.26.248.15,109.26.0.0,Static IP,setia.fr,business,AS15557,SFR SA,sfr.fr,isp,FR
122.217.19.104,122.217.19.127,122.217.0.0,broadgate,broadgateinc.com,business,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
107.136.209.160,107.136.209.167,107.136.0.0,Private Customer - AT&T Internet Services,ads-internet.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
109.200.3.48,109.200.3.55,109.200.0.0,Dedicated Server Hosting,serversub.com,business,AS20860,IOMART CLOUD SERVICES LIMITED,iomart.com,hosting,GB
122.227.193.56,122.227.193.59,122.227.0.0,ninghai xidianyoglejiadian,hz.zj.cn,business,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
119.93.19.207,119.93.19.207,119.93.0.0,CBGTBX2013071792620_DEPARTMENT OF AGRARIAN REFORM-BOHOL,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
112.64.173.12,112.64.173.15,112.64.0.0,huangshihuagong,chinaunicom.cn,isp,AS17621,China Unicom Shanghai network,chinaunicom.cn,isp,CN
115.231.109.16,115.231.109.19,115.231.0.0,Hangzhou Yuhang garden Yue Real Estate Development Company Limited,hz.zj.cn,business,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
12.190.120.80,12.190.120.87,12.190.0.0,MY COMMUNITY FCU,mycommunityfcu.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
124.105.91.27,124.105.91.27,124.105.0.0,18-4103716_DANILO DELOS SANTOS DELA CRUZ JR,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
115.147.14.131,115.147.14.131,115.147.0.0,SMELPN2021082502932_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.198.36.240,12.198.36.247,12.198.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.217.248.96,122.217.248.135,122.217.0.0,ARTERIA Networks Corporation,arteria-net.com,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
12.33.231.128,12.33.231.159,12.33.0.0,CITY OF SHERWOOD,cityofsherwood.net,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.239.246.168,12.239.246.175,12.239.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
107.151.117.40,107.151.117.47,107.151.0.0,xia bao fa,1ue.com,business,AS132839,POWER LINE DATACENTER,powerline.hk,isp,CN
122.224.231.176,122.224.231.183,122.224.0.0,"China Petroleum & Chemical Co., Ltd. in Hangzhou, Zhejiang Branch of oil",chinatelecom.cn,isp,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
12.209.127.24,12.209.127.31,12.209.0.0,RAYBURN INN,rayburninn.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.36.189.72,12.36.189.79,12.36.0.0,MENTAL HEALTH RECOVERY SERVICE,menta.de,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
116.12.211.80,116.12.211.95,116.12.0.0,RSP ARCHITECTS PLANNERS & ENGINEERS PTE LTD,rsp.com.sg,business,AS3758,SingNet,singnet.com.sg,isp,SG
124.106.224.183,124.106.224.183,124.106.0.0,CBGPCO2020111871496_ENTERPRISE Client,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.176.29.128,12.176.29.135,12.176.0.0,HILLTOP TABERNACLE,hilltoptabernacle.org,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.203.171.16,12.203.171.23,12.203.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.49.133.72,12.49.133.79,12.49.0.0,SECURUS TECHNOLOGIES INC-BROW,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
111.98.70.64,111.98.70.127,111.98.0.0,Tsunagu Network Communications Inc.,tsunagunet.com,business,AS2516,KDDI CORPORATION,kddi.ne.jp,isp,JP
103.197.136.0,103.197.143.255,103.197.0.0,Power Grid Corporation of India Limited,powergridindia.com,isp,AS132215,Power Grid Corporation of India Limited,powergridindia.com,isp,IN
122.3.109.100,122.3.109.100,122.3.0.0,SMEPUP2020082022087_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
122.52.190.223,122.52.190.223,122.52.0.0,SMETCX2021040846284_NDTCI01-04_ENTERPRISE CLIENT,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
119.93.221.124,119.93.221.124,119.93.0.0,IPG,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
122.227.213.204,122.227.213.207,122.227.0.0,"Ningbo Hengyu Properties Co.,Ltd.",hz.zj.cn,business,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
109.75.169.190,109.75.169.217,109.75.0.0,WebHosting UK Com LTD server,uk.com,business,AS29550,Simply Transit Ltd,simplytransit.net,hosting,GB
108.179.202.82,108.179.202.82,108.179.0.0,Unified Layer,unifiedlayer.com,hosting,AS46606,Unified Layer,unifiedlayer.com,hosting,US
12.33.48.120,12.33.48.127,12.33.0.0,AMAZING KIDS MANAGEMENT GROUP,amazingkids.us,education,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.37.225.144,12.37.225.151,12.37.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
124.32.248.224,124.32.248.255,124.32.0.0,UCOM Corporation,ucom.ne.jp,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
122.166.26.216,122.166.26.223,122.166.0.0,"ABTS (Karnataka),",airtel.in,isp,AS24560,"Bharti Airtel Ltd., Telemedia Services",airtel.com,isp,IN
119.92.115.232,119.92.115.239,119.92.0.0,1-18P3SO4_ENTERPRISE Client,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
103.253.188.0,103.253.191.255,103.253.0.0,"NTT PC Communications, Inc.",nttpc.co.jp,isp,AS2514,"NTT PC Communications, Inc.",nttpc.co.jp,isp,JP
115.147.34.186,115.147.34.186,115.147.0.0,CBGQCY2021092312655_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.147.121.192,12.147.122.63,12.147.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
103.157.92.0,103.157.93.255,103.157.0.0,Rural Development Project Network,rtat.net,business,AS141351,Rural Development Project Network,rtat.net,business,BD
122.2.68.72,122.2.68.79,122.2.0.0,"028898253_HOWDEN INSURANCE & REINSURANCE BROKERS (PHIL.), INC.",howdengroup.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
108.92.248.104,108.92.248.111,108.92.0.0,DICKINSON WRIGHT-110502235713,dickinson-wright.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.215.49.192,12.215.49.207,12.215.0.0,CITY OF BLUE ISLAND,blueisland.org,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
113.42.250.80,113.42.250.87,113.42.0.0,ARTERIA Networks Corp.,arteria-hikari.net,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
12.48.66.96,12.48.66.103,12.48.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
117.74.125.56,117.74.125.59,117.74.0.0,Grahamedia Internet Office,grahamedia.net.id,isp,AS38515,"GRAHAMEDIA INFORMASI, PT.",grahamedia.net.id,isp,ID
12.216.181.200,12.216.181.207,12.216.0.0,CRUISE VACATION,cruisevacationinc.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
124.117.247.8,124.117.247.8,124.117.0.0,CHINANET Xinjiang province network,chinatelecom.cn,isp,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
115.125.166.184,115.125.166.247,115.125.0.0,ARTERIA Networks Corp.,arteria-hikari.net,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
12.216.33.48,12.216.33.63,12.216.0.0,DELBENE PRODUCE INC,delbeneproduce.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
11.239.0.0,11.239.255.255,11.239.0.0,DoD Network Information Center,mail.mil,hosting,AS749,DoD Network Information Center,mail.mil,business,US
12.189.96.96,12.189.96.99,12.189.0.0,TANMAR COMMUNICATIONS LLC,tanmarcompanies.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
108.201.233.128,108.201.233.135,108.201.0.0,AT&T Corp.,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.221.55.24,122.221.55.47,122.221.0.0,broadgate,broadgateinc.com,business,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
122.52.218.26,122.52.218.26,122.52.0.0,CBGGNT2021032212182_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
121.22.11.176,121.22.11.183,121.22.0.0,"QHD-SHENGJIJU,QinHuangDao city HeBei Province",chinaunicom.cn,isp,AS4837,CHINA UNICOM China169 Backbone,chinaunicom.cn,isp,CN
122.216.245.152,122.216.246.7,122.216.0.0,UCOM Corporation,ucom.ne.jp,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
12.190.180.0,12.190.180.7,12.190.0.0,LAGUARDIA CORPORATE CENTER AS,bdg.net,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
119.92.53.137,119.92.53.137,119.92.0.0,18-4239094_ENHANCE FEED SOLUTIONS INC,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
107.193.84.184,107.193.84.191,107.193.0.0,AT&T Corp.,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.40.35.120,12.40.35.127,12.40.0.0,SHORE TERMINALS LLC,stservices.net,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.3.191.162,122.3.191.162,122.3.0.0,SMEJNE2020100981787_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
115.42.147.224,115.42.147.239,115.42.0.0,PARAMOUNT HOTEL,paramounthotel.net,business,AS3758,SingNet,singnet.com.sg,isp,SG
119.93.114.104,119.93.114.111,119.93.0.0,2081765_San Lazaro Hospital - MANILA CITY,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
103.234.128.0,103.234.131.255,103.234.0.0,"Global ICT Solutions (ShangHai) CO.,LTD",global-ict.cn,business,AS4812,China Telecom (Group),chinatelecom.com.cn,isp,CN
12.221.60.0,12.221.60.7,12.221.0.0,TEXAS FARM BUREAU MUTUAL    IN,txfb-ins.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.166.110.96,12.166.110.127,12.166.0.0,INSURITAS,insuritas.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.228.144.100,122.228.144.103,122.228.0.0,ruianshi pandaijiedaobangshichu,hz.zj.cn,business,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
102.22.217.59,102.22.217.59,102.22.0.0,Bello Sikiru (support@ngcomworld) ( 08090203800),ngcomnetworks.com,isp,AS37347,NGCOM,ngcomworld.com,isp,NG
115.147.59.70,115.147.59.70,115.147.0.0,Philippine Long Distance Telephone Co.,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.97.106.120,12.97.106.127,12.97.0.0,"DONOVAN FINGAR, LLC",donovanfingar.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
118.174.15.160,118.174.15.167,118.174.0.0,"Kannithiaviation[BKK],Chaiyaphum Province",ntplc.co.th,business,AS131293,TOT Public Company Limited,tot.co.th,isp,TH
119.93.251.36,119.93.251.36,119.93.0.0,CBGBNG2012101614246_M LHUILLER PAWNSHOP,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
124.105.109.8,124.105.109.8,124.105.0.0,"2-8154717_V & O COMPANY, INCORPORATED",pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
122.54.139.45,122.54.139.45,122.54.0.0,IPG,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
104.11.32.40,104.11.32.47,104.11.0.0,Private Customer - AT&T Internet Services,ads-internet.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.53.58.117,122.53.58.117,122.53.0.0,63-2270056_FRIENDZ PENSION HOUSE,friendzpensionhouse.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
124.105.235.149,124.105.235.149,124.105.0.0,2-4039018_Pixel 800 Inc,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
115.238.180.100,115.238.180.103,115.238.0.0,ningbo chenyuan ltd,zjtelecom.com,business,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
12.96.231.48,12.96.231.55,12.96.0.0,AMERICAS SAP USERS GROUP,asug.com,education,AS7018,"AT&T Services, Inc.",att.com,isp,US
115.147.9.223,115.147.9.223,115.147.0.0,SMEBBN2021052051071_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.2.179.0,12.2.179.7,12.2.0.0,TUCK BECKSTOFFER WINES LLC,endsight.net,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.237.55.0,12.237.55.15,12.237.0.0,AIRESPRING-FIRST CHOICE BUILD,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
104.144.103.96,104.144.103.127,104.144.0.0,"Blazing SEO, LLC",blazingseollc.com,business,AS55286,B2 Net Solutions Inc.,b2netsolutions.com,isp,US
122.248.151.88,122.248.151.95,122.248.0.0,"Network of Schneider Electric USA, Inc.",se.com,business,AS2687,"AT&T Global Network Services, LLC",att.com,isp,AU
12.215.150.248,12.215.151.31,12.215.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
109.232.206.0,109.232.207.255,109.232.0.0,Last Mile Ltd.,last-mile.hu,isp,AS29657,Last-Mile Ltd.,last-mile.hu,isp,HU
115.231.69.132,115.231.69.135,115.231.0.0,"ZheJiang GuoLi AutoMobile CO.,LTD",hz.zj.cn,business,AS4134,CHINANET-BACKBONE,chinatelecom.cn,isp,CN
103.7.250.22,103.7.250.23,103.7.0.0,"House - 7/B, Road - 13, Gulshan - 1",fiberathome.net,isp,AS10075,Fiber@Home Global Limited,fiberathome.net,isp,BD
109.168.52.140,109.168.52.143,109.168.0.0,MORGANTE ENRICO,irideos.it,hosting,AS5602,IRIDEOS S.P.A.,irideos.it,hosting,IT
108.170.25.120,108.170.25.135,108.170.0.0,SECURED SERVERS LLC,phoenixnap.com,hosting,AS20454,SECURED SERVERS LLC,securedservers.com,hosting,
107.201.22.232,107.201.22.255,107.201.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.239.84.128,12.239.84.175,12.239.0.0,SPRINGFIELD GREENE COUNTY LIBRAR,thelibrary.org,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
104.201.107.0,104.201.107.7,104.201.0.0,STC,stcmail.com,business,AS30036,Mediacom Communications Corp,mediacomcc.com,isp,US
119.92.231.238,119.92.231.238,119.92.0.0,SMEPAO2019103008423_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
124.104.103.77,124.104.103.78,124.104.0.0,IPG,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
12.175.96.176,12.175.96.183,12.175.0.0,LUMBEE GUARANTY BANK,lumbeeguarantybank.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.163.132.248,12.163.132.255,12.163.0.0,SAN ANTONIO WINERY,sanantoniowinery.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
104.3.94.216,104.3.94.223,104.3.0.0,AT&T Corp.,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.221.124.48,122.221.124.63,122.221.0.0,ARTERIA Networks Corp.,arteria-hikari.net,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
108.198.86.16,108.198.86.23,108.198.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
112.65.136.56,112.65.136.59,112.65.0.0,CHINA UNICOM Shanghai network,chinaunicom.cn,isp,AS17621,China Unicom Shanghai network,chinaunicom.cn,isp,CN
12.111.251.24,12.111.251.31,12.111.0.0,DUCK COMMANDER INC,duckcommander.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.52.207.210,122.52.207.210,122.52.0.0,18-3382287_NEWS AND INFORMATION BUREAU,nib.gov.ph,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
113.37.97.144,113.37.97.159,113.37.0.0,"Hitachi Systems,Ltd",hitachi-systems.com,business,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
113.28.188.72,113.28.188.79,113.28.0.0,INTEGRITY SECURITIES LIMITED,integritysec.com.hk,business,AS4515,HKT Limited,hkt-enterprise.com,isp,HK
108.58.108.112,108.58.108.119,108.58.0.0,Cablevision Systems Corp.,cablevision.com,isp,AS6128,Cablevision Systems Corp.,cablevision.com,isp,US
12.28.185.0,12.28.185.31,12.28.0.0,WYLE LABS,kbr.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.220.251.248,12.220.251.255,12.220.0.0,INTERNATIONAL EDUCATION,ieccolleges.com,education,AS7018,"AT&T Services, Inc.",att.com,isp,US
12.185.249.144,12.185.251.159,12.185.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
109.7.122.112,109.7.122.119,109.7.0.0,Static IP,mairie-montreuil93.fr,business,AS15557,SFR SA,sfr.fr,isp,FR
113.41.27.200,113.41.27.207,113.41.0.0,UCOM Corporation,ucom.ne.jp,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP
12.31.218.96,12.31.218.103,12.31.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US
122.54.167.207,122.54.167.207,122.54.0.0,2-8075349_FIRST EMPIRE GENERAL MERCHANDISE & INTER,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
124.106.161.180,124.106.161.180,124.106.0.0,"CBGTMU2017081460420_BTI PAYMENTS (PHILIPPINES), INC.",pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH
109.73.88.0,109.73.88.15,109.73.0.0,Comune Gualdo Cattaneo Network,connesi.it,isp,AS15605,Connesi s.p.a.,connesi.it,isp,IT
12.138.67.224,12.138.67.231,12.138.0.0,MARSH  MCLENNAN,marsh.com,unknown,,,,unknown,US
